ts_ms,open,high,low,close,volume,turnover
1780637400000,1734.28,1735.0,1696.58,1698.31,115497.64,0
1780638300000,1698.31,1702.97,1679.6,1683.21,85558.03,0
1780639200000,1683.21,1688.9,1665.8,1670.53,111303.63,0
1780640100000,1670.53,1675.8,1622.06,1643.81,207020.66,0
1780641000000,1643.81,1668.48,1641.93,1663.95,62948.92,0
1780641900000,1663.95,1665.45,1651.67,1655.46,34089.54,0
1780642800000,1655.46,1657.26,1632.26,1636.97,52326.53,0
1780643700000,1636.97,1662.74,1636.97,1656.75,40680.22,0
1780644600000,1656.75,1673.6,1652.27,1673.29,61462.63,0
1780645500000,1673.29,1679.08,1670.04,1677.98,44555.71,0
1780646400000,1677.98,1678.75,1666.04,1668.55,32226.01,0
1780647300000,1668.55,1672.93,1661.93,1672.24,26123.31,0
1780648200000,1672.24,1675.61,1665.83,1665.96,15926.28,0
1780649100000,1665.96,1668.51,1658.11,1662.85,24408.88,0
1780650000000,1662.85,1686.85,1661.67,1686.34,43692.17,0
1780650900000,1686.34,1689.27,1675.64,1684.1,32128.85,0
1780651800000,1684.1,1684.84,1676.08,1677.54,11902.53,0
1780652700000,1677.54,1684.81,1677.08,1681.84,12677.26,0
1780653600000,1681.84,1684.36,1671.22,1676.72,15075.82,0
1780654500000,1676.72,1677.45,1671.07,1675.94,12054.11,0
1780655400000,1675.94,1681.24,1671.51,1679.14,14725.82,0
1780656300000,1679.14,1679.15,1671.28,1675.8,8098.08,0
1780657200000,1675.8,1676.55,1666.75,1669.15,14804.0,0
1780658100000,1669.15,1680.8,1667.16,1676.91,23814.75,0
1780659000000,1676.91,1678.03,1666.32,1666.56,13879.62,0
1780659900000,1666.56,1670.46,1661.75,1662.16,18387.53,0
1780660800000,1662.16,1668.15,1650.77,1659.45,43849.37,0
1780661700000,1659.45,1671.0,1659.21,1663.27,22119.53,0
1780662600000,1663.27,1670.34,1644.7,1655.26,45850.29,0
1780663500000,1655.26,1658.4,1650.71,1655.92,15768.01,0
1780664400000,1655.92,1671.76,1655.59,1665.77,35141.21,0
1780665300000,1665.77,1673.58,1663.1,1664.4,32993.26,0
1780666200000,1664.4,1677.23,1651.14,1654.18,39955.77,0
1780667100000,1654.18,1655.94,1612.0,1613.64,126712.66,0
1780668000000,1613.64,1623.45,1589.98,1614.66,158603.0,0
1780668900000,1614.66,1621.77,1595.19,1602.3,52033.27,0
1780669800000,1602.3,1622.97,1595.13,1608.63,64844.11,0
1780670700000,1608.63,1617.39,1594.3,1599.81,52423.92,0
1780671600000,1599.81,1601.99,1578.12,1583.14,106853.02,0
1780672500000,1583.14,1603.56,1578.76,1593.58,59705.48,0
1780673400000,1593.58,1597.8,1570.82,1584.04,77209.01,0
1780674300000,1584.04,1588.46,1574.58,1582.27,36020.83,0
1780675200000,1582.27,1592.71,1546.16,1586.49,216382.24,0
1780676100000,1586.49,1608.32,1580.47,1593.15,163515.22,0
1780677000000,1593.15,1596.38,1578.11,1582.27,43511.34,0
1780677900000,1582.27,1611.72,1581.93,1607.76,50498.88,0
1780678800000,1607.76,1612.16,1594.07,1598.8,35237.95,0
1780679700000,1598.8,1599.49,1586.72,1588.36,35320.01,0
1780680600000,1588.36,1603.1,1587.12,1592.07,20016.12,0
1780681500000,1592.07,1594.58,1588.17,1593.33,15984.58,0
1780682400000,1593.33,1597.88,1587.6,1588.16,22135.23,0
1780683300000,1588.16,1589.27,1562.0,1564.2,60897.15,0
1780684200000,1564.2,1575.0,1552.85,1563.81,66780.24,0
1780685100000,1563.81,1565.17,1544.29,1551.97,96840.5,0
1780686000000,1551.97,1559.97,1541.37,1550.1,63182.65,0
1780686900000,1550.1,1560.62,1538.32,1559.85,48253.43,0
1780687800000,1559.85,1560.49,1544.38,1552.26,37912.16,0
1780688700000,1552.26,1579.6,1552.07,1572.9,73625.49,0
1780689600000,1572.9,1590.84,1556.32,1583.44,69553.21,0
1780690500000,1583.44,1600.54,1579.73,1594.1,47846.84,0
1780691400000,1594.1,1602.28,1589.52,1598.25,28952.99,0
1780692300000,1598.25,1607.8,1594.65,1602.85,27058.12,0
1780693200000,1602.85,1614.94,1601.47,1612.5,30500.85,0
1780694100000,1612.5,1615.77,1606.76,1610.63,37768.46,0
1780695000000,1610.63,1615.96,1606.56,1613.16,16121.69,0
1780695900000,1613.16,1619.28,1608.44,1609.13,24589.3,0
1780696800000,1609.13,1609.72,1585.61,1593.36,73330.3,0
1780697700000,1593.36,1603.07,1590.17,1593.93,68595.0,0
1780698600000,1593.93,1604.78,1591.01,1598.43,27099.43,0
1780699500000,1598.43,1602.24,1591.63,1596.64,29173.24,0
1780700400000,1596.64,1603.46,1591.42,1591.7,24933.57,0
1780701300000,1591.7,1592.04,1567.98,1573.53,68187.76,0
1780702200000,1573.53,1574.59,1559.78,1570.97,31068.85,0
1780703100000,1570.97,1583.23,1567.02,1582.41,22630.51,0
1780704000000,1582.41,1600.35,1581.7,1597.64,30270.21,0
1780704900000,1597.64,1599.82,1589.29,1594.64,11631.54,0
1780705800000,1594.64,1598.8,1591.08,1592.35,12433.55,0
1780706700000,1592.35,1597.68,1590.32,1592.09,23540.91,0
1780707600000,1592.09,1596.16,1583.85,1584.55,8925.08,0
1780708500000,1584.55,1592.62,1577.18,1591.86,19677.41,0
1780709400000,1591.86,1591.86,1581.6,1583.49,6967.49,0
1780710300000,1583.49,1587.26,1578.9,1582.24,11274.27,0
1780711200000,1582.24,1582.54,1574.58,1574.85,16980.93,0
1780712100000,1574.85,1577.94,1565.65,1571.91,20743.12,0
1780713000000,1571.91,1580.33,1569.97,1575.78,12019.48,0
1780713900000,1575.78,1584.88,1573.65,1575.18,12761.93,0
1780714800000,1575.18,1575.52,1567.26,1569.96,17865.15,0
1780715700000,1569.96,1571.54,1561.51,1565.53,18464.64,0
1780716600000,1565.53,1565.63,1553.55,1561.45,29356.11,0
1780717500000,1561.45,1567.04,1558.04,1562.3,29239.51,0
1780718400000,1562.3,1568.63,1537.01,1540.24,83728.86,0
1780719300000,1540.24,1547.09,1526.29,1532.38,94679.33,0
1780720200000,1532.38,1533.99,1508.08,1518.9,92740.24,0
1780721100000,1518.9,1529.14,1514.12,1521.12,47938.29,0
1780722000000,1521.12,1529.04,1504.0,1517.58,63714.51,0
1780722900000,1517.58,1564.7,1516.25,1548.76,140821.11,0
1780723800000,1548.76,1564.03,1548.23,1559.84,96284.57,0
1780724700000,1559.84,1569.83,1557.0,1566.2,84107.05,0
1780725600000,1566.2,1579.92,1566.14,1575.73,59064.8,0
1780726500000,1575.73,1581.42,1570.79,1574.01,36979.61,0
1780727400000,1574.01,1578.57,1562.64,1562.79,30531.05,0
1780728300000,1562.79,1566.33,1555.13,1559.2,42496.91,0
1780729200000,1559.2,1574.99,1555.44,1574.02,41814.15,0
1780730100000,1574.02,1579.83,1565.53,1567.43,29048.38,0
1780731000000,1567.43,1577.07,1566.6,1576.27,13703.23,0
1780731900000,1576.27,1577.74,1573.92,1574.62,8723.37,0
1780732800000,1574.62,1578.47,1569.42,1577.64,10722.96,0
1780733700000,1577.64,1588.0,1572.55,1585.17,22845.67,0
1780734600000,1585.17,1592.67,1582.48,1586.91,25102.76,0
1780735500000,1586.91,1587.6,1580.5,1581.84,10033.5,0
1780736400000,1581.84,1586.56,1576.47,1580.28,13664.65,0
1780737300000,1580.28,1586.9,1576.0,1586.44,8309.2,0
1780738200000,1586.44,1588.37,1577.46,1578.58,10703.71,0
1780739100000,1578.58,1579.92,1564.35,1569.85,44604.59,0
1780740000000,1569.85,1569.86,1554.0,1555.46,37991.53,0
1780740900000,1555.46,1560.69,1550.94,1553.47,25177.74,0
1780741800000,1553.47,1554.28,1535.18,1543.29,98748.86,0
1780742700000,1543.29,1548.64,1534.08,1547.11,44305.77,0
1780743600000,1547.11,1556.59,1546.29,1553.49,22587.93,0
1780744500000,1553.49,1564.1,1552.1,1563.11,31924.66,0
1780745400000,1563.11,1565.38,1558.33,1559.77,11802.69,0
1780746300000,1559.77,1566.43,1555.06,1557.95,9795.86,0
1780747200000,1557.95,1564.8,1557.47,1562.66,25244.6,0
1780748100000,1562.66,1564.24,1553.67,1553.89,35320.96,0
1780749000000,1553.89,1562.96,1550.57,1561.7,17427.39,0
1780749900000,1561.7,1575.0,1559.6,1570.83,37154.54,0
1780750800000,1570.83,1572.61,1566.24,1567.26,8787.75,0
1780751700000,1567.26,1571.08,1561.05,1561.38,8410.74,0
1780752600000,1561.38,1563.27,1553.4,1563.08,18730.0,0
1780753500000,1563.08,1567.6,1554.93,1556.47,10908.74,0
1780754400000,1556.47,1563.49,1555.43,1560.56,11173.23,0
1780755300000,1560.56,1565.89,1556.99,1560.22,11701.76,0
1780756200000,1560.22,1565.0,1557.74,1562.87,8603.81,0
1780757100000,1562.87,1566.1,1556.26,1557.05,6445.23,0
1780758000000,1557.05,1560.75,1548.2,1550.94,37610.49,0
1780758900000,1550.94,1556.87,1543.56,1554.86,23270.89,0
1780759800000,1554.86,1564.25,1552.05,1562.76,16411.89,0
1780760700000,1562.76,1565.33,1557.56,1559.6,9133.41,0
1780761600000,1559.6,1565.0,1556.16,1559.7,9262.38,0
1780762500000,1559.7,1560.92,1553.91,1555.45,10150.83,0
1780763400000,1555.45,1562.55,1551.58,1560.96,24342.31,0
1780764300000,1560.96,1565.88,1559.26,1562.91,16971.37,0
1780765200000,1562.91,1566.41,1557.21,1561.62,8919.22,0
1780766100000,1561.62,1562.5,1555.81,1559.02,9553.75,0
1780767000000,1559.02,1564.07,1550.55,1555.12,18198.7,0
1780767900000,1555.12,1556.81,1545.56,1552.31,37779.91,0
1780768800000,1552.31,1554.77,1548.73,1550.81,7086.7,0
1780769700000,1550.81,1565.4,1549.55,1562.96,34777.1,0
1780770600000,1562.96,1562.96,1554.84,1556.51,6340.26,0
1780771500000,1556.51,1557.69,1551.75,1555.72,5810.05,0
1780772400000,1555.72,1563.42,1553.73,1559.57,14813.74,0
1780773300000,1559.57,1559.57,1554.88,1555.19,5011.67,0
1780774200000,1555.19,1556.23,1552.57,1554.28,3836.6,0
1780775100000,1554.28,1557.57,1553.42,1553.69,3958.0,0
1780776000000,1553.69,1555.11,1550.07,1552.18,10688.66,0
1780776900000,1552.18,1554.23,1549.97,1551.74,6270.55,0
1780777800000,1551.74,1558.8,1550.0,1558.54,14967.03,0
1780778700000,1558.54,1559.32,1554.52,1556.69,6609.2,0
1780779600000,1556.69,1562.17,1556.69,1559.99,5724.16,0
1780780500000,1559.99,1563.33,1558.3,1560.62,7181.17,0
1780781400000,1560.62,1564.34,1559.2,1560.31,2927.32,0
1780782300000,1560.31,1561.66,1556.88,1557.12,2995.79,0
1780783200000,1557.12,1559.99,1552.24,1554.86,11121.87,0
1780784100000,1554.86,1561.08,1550.46,1552.36,8850.31,0
1780785000000,1552.36,1557.2,1551.98,1556.63,4782.47,0
1780785900000,1556.63,1560.93,1556.61,1557.36,6990.63,0
1780786800000,1557.36,1563.28,1557.03,1561.68,6634.7,0
1780787700000,1561.68,1561.69,1555.88,1559.56,3240.3,0
1780788600000,1559.56,1568.55,1559.2,1567.1,22210.92,0
1780789500000,1567.1,1569.68,1565.82,1568.82,19735.73,0
1780790400000,1568.82,1571.73,1564.7,1565.29,9473.77,0
1780791300000,1565.29,1568.77,1563.09,1565.76,7226.54,0
1780792200000,1565.76,1571.16,1564.49,1564.78,5260.58,0
1780793100000,1564.78,1566.62,1564.01,1564.19,3662.45,0
1780794000000,1564.19,1587.6,1563.34,1585.96,53320.72,0
1780794900000,1585.96,1596.06,1582.59,1595.32,34041.51,0
1780795800000,1595.32,1595.63,1584.66,1588.08,16166.13,0
1780796700000,1588.08,1591.36,1584.26,1589.33,10390.07,0
1780797600000,1589.33,1592.68,1586.56,1588.65,7499.25,0
1780798500000,1588.65,1588.79,1581.53,1584.33,11050.96,0
1780799400000,1584.33,1585.88,1581.2,1585.78,8622.28,0
1780800300000,1585.78,1594.26,1585.47,1591.71,15804.77,0
1780801200000,1591.71,1592.75,1588.58,1592.56,5843.83,0
1780802100000,1592.56,1599.77,1590.17,1595.0,20608.44,0
1780803000000,1595.0,1597.0,1589.68,1593.61,5556.74,0
1780803900000,1593.61,1594.35,1590.8,1593.86,6219.83,0
1780804800000,1593.86,1594.78,1586.63,1588.41,7228.53,0
1780805700000,1588.41,1590.28,1583.62,1585.68,7576.11,0
1780806600000,1585.68,1598.66,1585.25,1595.0,11312.86,0
1780807500000,1595.0,1597.29,1592.88,1596.01,10216.02,0
1780808400000,1596.01,1606.73,1592.25,1599.18,24834.85,0
1780809300000,1599.18,1609.0,1596.82,1602.72,29893.65,0
1780810200000,1602.72,1607.55,1599.0,1607.08,13488.7,0
1780811100000,1607.08,1607.19,1601.4,1602.8,7707.67,0
1780812000000,1602.8,1603.58,1597.2,1599.32,8438.41,0
1780812900000,1599.32,1622.32,1597.47,1617.3,57576.63,0
1780813800000,1617.3,1622.94,1612.06,1613.33,38555.82,0
1780814700000,1613.33,1615.21,1609.53,1610.73,17763.06,0
1780815600000,1610.73,1614.28,1606.14,1609.14,21174.98,0
1780816500000,1609.14,1613.03,1607.47,1612.71,7924.2,0
1780817400000,1612.71,1614.8,1609.5,1611.53,7339.77,0
1780818300000,1611.53,1616.05,1610.21,1614.41,9593.45,0
1780819200000,1614.41,1615.45,1607.64,1612.31,9513.84,0
1780820100000,1612.31,1618.27,1609.21,1617.4,12492.57,0
1780821000000,1617.4,1621.54,1614.56,1621.0,17453.41,0
1780821900000,1621.0,1642.78,1620.91,1640.4,87559.8,0
1780822800000,1640.4,1642.37,1635.79,1642.09,15471.76,0
1780823700000,1642.09,1648.24,1635.46,1640.74,33297.14,0
1780824600000,1640.74,1640.88,1631.95,1633.27,12281.79,0
1780825500000,1633.27,1635.79,1627.42,1632.44,16609.37,0
1780826400000,1632.44,1633.94,1626.7,1627.9,8086.06,0
1780827300000,1627.9,1634.91,1627.5,1632.44,7472.93,0
1780828200000,1632.44,1634.76,1627.45,1629.17,6023.87,0
1780829100000,1629.17,1629.18,1623.76,1624.89,13278.06,0
1780830000000,1624.89,1627.14,1621.3,1625.73,12637.93,0
1780830900000,1625.73,1629.97,1624.62,1627.45,9693.62,0
1780831800000,1627.45,1633.11,1625.0,1631.75,10667.97,0
1780832700000,1631.75,1633.15,1628.25,1629.26,5270.6,0
1780833600000,1629.26,1630.27,1608.0,1611.95,39594.51,0
1780834500000,1611.95,1617.65,1607.66,1609.97,46305.36,0
1780835400000,1609.97,1617.22,1605.5,1615.16,45436.2,0
1780836300000,1615.16,1621.39,1614.7,1619.02,14990.66,0
1780837200000,1619.02,1620.49,1612.02,1619.55,20323.66,0
1780838100000,1619.55,1622.49,1614.39,1620.22,10675.62,0
1780839000000,1620.22,1621.53,1614.31,1616.37,8500.06,0
1780839900000,1616.37,1618.73,1613.91,1616.35,4289.24,0
1780840800000,1616.35,1620.11,1615.78,1617.62,7257.96,0
1780841700000,1617.62,1633.11,1616.49,1629.53,32935.28,0
1780842600000,1629.53,1639.44,1623.9,1625.43,32836.65,0
1780843500000,1625.43,1627.89,1620.66,1627.01,9545.69,0
1780844400000,1627.01,1627.32,1619.76,1626.15,12022.21,0
1780845300000,1626.15,1631.99,1622.18,1631.17,10310.94,0
1780846200000,1631.17,1635.45,1628.92,1631.83,13681.14,0
1780847100000,1631.83,1632.16,1625.97,1629.17,8273.67,0
1780848000000,1629.17,1630.16,1621.52,1629.3,15931.25,0
1780848900000,1629.3,1632.0,1626.12,1627.14,8083.17,0
1780849800000,1627.14,1631.22,1626.4,1628.6,6271.88,0
1780850700000,1628.6,1632.65,1624.72,1627.69,6130.16,0
1780851600000,1627.69,1636.0,1626.71,1634.31,7704.66,0
1780852500000,1634.31,1636.63,1631.78,1634.12,9695.89,0
1780853400000,1634.12,1637.0,1631.9,1632.5,6251.91,0
1780854300000,1632.5,1632.63,1627.69,1630.17,6991.56,0
1780855200000,1630.17,1634.59,1629.25,1633.72,3208.37,0
1780856100000,1633.72,1634.08,1627.29,1632.14,6131.87,0
1780857000000,1632.14,1635.77,1631.85,1633.26,9859.75,0
1780857900000,1633.26,1634.99,1628.33,1629.29,4330.97,0
1780858800000,1629.29,1629.45,1612.32,1615.48,33789.17,0
1780859700000,1615.48,1615.48,1601.09,1610.0,60624.45,0
1780860600000,1610.0,1610.8,1605.82,1606.84,15170.33,0
1780861500000,1606.84,1616.83,1604.34,1611.94,48570.22,0
1780862400000,1611.94,1622.0,1608.18,1619.91,18534.66,0
1780863300000,1619.91,1630.88,1617.17,1623.87,18191.11,0
1780864200000,1623.87,1626.21,1621.57,1623.63,6699.88,0
1780865100000,1623.63,1629.94,1623.24,1627.07,6522.71,0
1780866000000,1627.07,1631.8,1622.61,1629.99,7403.28,0
1780866900000,1629.99,1631.06,1626.0,1627.42,6696.86,0
1780867800000,1627.42,1629.53,1624.08,1624.75,4493.48,0
1780868700000,1624.75,1634.0,1624.75,1633.9,13731.54,0
1780869600000,1633.9,1710.16,1628.03,1703.69,145405.35,0
1780870500000,1703.69,1721.2,1668.55,1675.31,200238.85,0
1780871400000,1675.31,1688.72,1668.85,1681.02,52979.41,0
1780872300000,1681.02,1686.28,1670.6,1671.7,25467.98,0
1780873200000,1671.7,1680.47,1669.81,1679.28,24119.65,0
1780874100000,1679.28,1684.64,1671.35,1684.05,17744.9,0
1780875000000,1684.05,1684.51,1678.02,1683.47,8943.18,0
1780875900000,1683.47,1691.08,1678.58,1689.76,72096.51,0
1780876800000,1689.76,1691.37,1682.5,1685.97,35793.64,0
1780877700000,1685.97,1697.77,1683.01,1697.64,40677.08,0
1780878600000,1697.64,1711.35,1694.14,1702.08,52933.4,0
1780879500000,1702.08,1707.52,1692.47,1696.73,36374.43,0
1780880400000,1696.73,1699.33,1682.15,1682.31,42686.85,0
1780881300000,1682.31,1682.99,1671.71,1673.44,35308.53,0
1780882200000,1673.44,1682.94,1669.83,1682.0,20123.08,0
1780883100000,1682.0,1687.31,1678.69,1686.15,11063.23,0
1780884000000,1686.15,1688.43,1679.39,1684.43,11176.76,0
1780884900000,1684.43,1687.12,1678.23,1684.07,8342.69,0
1780885800000,1684.07,1685.98,1676.71,1682.9,17339.64,0
1780886700000,1682.9,1684.05,1678.45,1682.91,12224.03,0
1780887600000,1682.91,1691.57,1677.64,1686.95,27655.71,0
1780888500000,1686.95,1687.73,1679.29,1679.86,14412.12,0
1780889400000,1679.86,1682.32,1676.07,1677.5,10342.57,0
1780890300000,1677.5,1679.32,1675.68,1678.88,6799.46,0
1780891200000,1678.88,1680.0,1663.48,1668.27,39682.88,0
1780892100000,1668.27,1669.06,1661.08,1665.58,10872.51,0
1780893000000,1665.58,1667.1,1653.91,1656.14,25816.14,0
1780893900000,1656.14,1663.43,1655.41,1655.89,12467.64,0
1780894800000,1655.89,1658.88,1646.98,1647.83,29995.61,0
1780895700000,1647.83,1657.25,1645.52,1655.7,31991.99,0
1780896600000,1655.7,1655.85,1643.74,1646.29,16291.33,0
1780897500000,1646.29,1652.99,1645.85,1652.65,14762.96,0
1780898400000,1652.65,1663.77,1651.64,1662.77,61647.79,0
1780899300000,1662.77,1669.2,1660.07,1667.03,21903.68,0
1780900200000,1667.03,1667.26,1661.63,1666.06,10896.16,0
1780901100000,1666.06,1666.96,1662.88,1665.83,6341.45,0
1780902000000,1665.83,1671.66,1660.84,1667.88,14859.62,0
1780902900000,1667.88,1675.98,1664.68,1672.94,21532.46,0
1780903800000,1672.94,1678.45,1670.84,1671.58,39664.02,0
1780904700000,1671.58,1677.17,1670.9,1672.82,27494.37,0
1780905600000,1672.82,1672.82,1664.55,1668.65,19870.41,0
1780906500000,1668.65,1669.59,1661.67,1666.45,12384.45,0
1780907400000,1666.45,1669.17,1662.16,1664.61,6518.41,0
1780908300000,1664.61,1664.99,1657.49,1660.47,14257.89,0
1780909200000,1660.47,1665.47,1656.67,1664.4,10339.4,0
1780910100000,1664.4,1671.0,1661.15,1661.89,13262.42,0
1780911000000,1661.89,1666.55,1655.99,1662.28,26086.2,0
1780911900000,1662.28,1671.45,1661.49,1670.11,23676.11,0
1780912800000,1670.11,1671.98,1666.42,1669.05,11936.28,0
1780913700000,1669.05,1669.75,1662.76,1664.76,15106.03,0
1780914600000,1664.76,1676.22,1662.29,1670.82,40075.97,0
1780915500000,1670.82,1672.5,1668.43,1671.74,9216.98,0
1780916400000,1671.74,1681.88,1666.96,1680.65,32109.7,0
1780917300000,1680.65,1695.46,1679.66,1688.13,78693.13,0
1780918200000,1688.13,1696.26,1684.24,1687.93,24840.19,0
1780919100000,1687.93,1688.74,1681.06,1683.02,18780.3,0
1780920000000,1683.02,1688.83,1666.04,1667.31,86879.27,0
1780920900000,1667.31,1678.8,1667.07,1678.7,25835.21,0
1780921800000,1678.7,1695.84,1677.25,1691.81,41059.0,0
1780922700000,1691.81,1698.73,1686.8,1694.57,29416.18,0
1780923600000,1694.57,1695.54,1688.98,1691.14,25073.82,0
1780924500000,1691.14,1696.36,1685.63,1687.96,28544.7,0
1780925400000,1687.96,1691.83,1679.83,1682.04,38586.96,0
1780926300000,1682.04,1688.84,1677.48,1680.67,24445.58,0
1780927200000,1680.67,1688.48,1675.28,1686.26,21068.53,0
1780928100000,1686.26,1686.64,1679.46,1683.5,16902.72,0
1780929000000,1683.5,1688.91,1681.16,1685.49,16309.06,0
1780929900000,1685.49,1693.91,1682.48,1690.56,29946.88,0
1780930800000,1690.56,1705.0,1689.86,1703.51,50131.71,0
1780931700000,1703.51,1705.76,1693.49,1695.08,27000.26,0
1780932600000,1695.08,1695.47,1688.85,1693.27,34033.08,0
1780933500000,1693.27,1701.37,1687.31,1690.63,41715.85,0
1780934400000,1690.63,1697.57,1686.48,1694.26,11399.85,0
1780935300000,1694.26,1703.0,1694.16,1696.64,22513.64,0
1780936200000,1696.64,1696.98,1689.45,1691.97,22598.03,0
1780937100000,1691.97,1692.46,1681.0,1681.47,40898.31,0
1780938000000,1681.47,1683.29,1674.28,1677.76,59263.98,0
1780938900000,1677.76,1687.2,1677.72,1685.58,45462.31,0
1780939800000,1685.58,1685.77,1676.41,1679.62,12667.23,0
1780940700000,1679.62,1685.9,1679.4,1685.69,13694.98,0
1780941600000,1685.69,1691.76,1684.83,1686.98,13348.83,0
1780942500000,1686.98,1687.94,1683.7,1687.2,5179.65,0
1780943400000,1687.2,1689.36,1680.08,1682.5,6887.87,0
1780944300000,1682.5,1685.92,1677.53,1683.69,6230.83,0
1780945200000,1683.69,1687.89,1680.11,1683.12,8057.43,0
1780946100000,1683.12,1689.76,1680.56,1686.4,15020.99,0
1780947000000,1686.4,1689.35,1683.66,1687.96,9438.62,0
1780947900000,1687.96,1690.09,1681.46,1683.65,12763.65,0
1780948800000,1683.65,1687.71,1680.0,1681.82,8710.63,0
1780949700000,1681.82,1684.98,1677.71,1678.49,26955.66,0
1780950600000,1678.49,1687.93,1677.83,1685.65,10772.0,0
1780951500000,1685.65,1688.59,1684.61,1688.58,4645.2,0
1780952400000,1688.58,1713.78,1688.58,1708.26,67694.51,0
1780953300000,1708.26,1712.07,1703.8,1708.75,10427.12,0
1780954200000,1708.75,1713.42,1706.7,1713.14,6531.58,0
1780955100000,1713.14,1713.33,1702.74,1702.74,8312.2,0
1780956000000,1702.74,1702.74,1689.63,1690.33,21797.46,0
1780956900000,1690.33,1696.07,1687.18,1694.2,27648.98,0
1780957800000,1694.2,1696.25,1690.91,1695.57,16830.76,0
1780958700000,1695.57,1703.14,1694.05,1702.47,7932.65,0
1780959600000,1702.47,1713.58,1701.38,1711.22,13063.05,0
1780960500000,1711.22,1711.39,1694.0,1696.74,27374.32,0
1780961400000,1696.74,1699.29,1692.27,1696.14,6292.65,0
1780962300000,1696.14,1696.14,1685.46,1688.92,39018.46,0
1780963200000,1688.92,1690.9,1682.49,1684.49,18120.29,0
1780964100000,1684.49,1695.48,1670.0,1674.45,65345.14,0
1780965000000,1674.45,1675.74,1663.02,1670.72,74520.65,0
1780965900000,1670.72,1670.75,1658.02,1661.94,53971.22,0
1780966800000,1661.94,1666.6,1657.1,1663.0,18175.55,0
